  8309  21:44:08.6  28:44:34  0.29200  -0.24100
  8310  21:44:08.3  28:44:35  0.23100  -0.21900
  8314  21:44:31.3  14:46:19  0.23400  -0.11900
  8317  21:41:55.3  71:18:41  0.11700  9.90000E-02
  8322  21:47:02.4  -16:07:38  0.26300  -0.29700
  8323  21:48:15.8  -47:18:13  0.16700  -0.29800
  8325  21:46:24.0  25:33:48  0.16600  4.40000E-02
  8346  21:51:41.8  -18:37:23  0.14800  -7.90000E-02
  8351  21:53:17.8  -13:33:06  0.31300  1.30000E-02
  8353  21:53:55.7  -37:21:54  0.10200  -2.10000E-02
  8387  22:03:21.6  -56:47:10  3.9610  -2.5380
  8394  22:02:11.9  -17:54:13  0.12300  -6.00000E-02
